Vin,180000,150000,128571,112500,100000,90000,81818,75000,69230,64285,60000,56250,52941,50000
-0.1914,179448.3677,149283.4293,127604.8425,111219.6008,98372.4957,88014.88099,81512.16961,74659.16305,68819.3531,63802.42733,59440.54334,55609.80571,52215.48256,49192.93792
-0.1913,179463.0843,149295.9988,127616.09,111230.0195,98382.39964,88024.47952,81518.9246,74665.44893,68825.26891,63808.05104,59445.9358,55615.01506,52220.54747,49197.89011
-0.1912,179477.7808,149308.5517,127627.3232,111240.4258,98392.29272,88034.06836,81525.67061,74671.72649,68831.17704,63813.66771,59451.32163,55620.21823,52225.60659,49202.83688
-0.1911,179492.4573,149321.0878,127638.5423,111250.8198,98402.17486,88043.64744,81532.40748,74677.9957,68837.07751,63819.27719,59456.70086,55625.41521,52230.65992,49207.77819
-0.191,179507.1136,149333.6072,127649.7471,111261.2014,98412.04608,88053.21676,81539.13512,74684.25657,68842.97026,63824.87959,59462.07346,55630.606,52235.70742,49212.71402
-0.1909,179521.7497,149346.1099,127660.9375,111271.5705,98421.90631,88062.77627,81545.85366,74690.50903,68848.85526,63830.47481,59467.43937,55635.79055,52240.7491,49217.64436
-0.1908,179536.3656,149358.5956,127672.1136,111281.9271,98431.75557,88072.32598,81552.56302,74696.75308,68854.73254,63836.06286,59472.79862,55640.96889,52245.78493,49222.56921
-0.1907,179550.9611,149371.0646,127683.2753,111292.2713,98441.59374,88081.86582,81559.26315,74702.98867,68860.60205,63841.64373,59478.15119,55646.14095,52250.8149,49227.48854
-0.1906,179565.5363,149383.5167,127694.4226,111302.6029,98451.4209,88091.39581,81565.95404,74709.21585,68866.46376,63847.21737,59483.49704,55651.30675,52255.83898,49232.40235
-0.1905,179580.0913,149395.9518,127705.5555,111312.9219,98461.23696,88100.9159,81572.63569,74715.43453,68872.31767,63852.7838,59488.83616,55656.46627,52260.85716,49237.31059
-0.1904,179594.6256,149408.3698,127716.6738,111323.2283,98471.04189,88110.42603,81579.30798,74721.6447,68878.16379,63858.34296,59494.16854,55661.61949,52265.86945,49242.21329
-0.1903,179609.1395,149420.7709,127727.7776,111333.5222,98480.83567,88119.92625,81585.97102,74727.84636,68884.002,63863.89486,59499.49415,55666.7664,52270.8758,49247.11042
-0.1902,179623.6329,149433.1549,127738.8669,111343.8033,98490.6183,88129.41646,81592.62476,74734.03949,68889.83238,63869.43948,59504.81298,55671.90694,52275.87622,49252.00192
-0.1901,179638.1055,149445.5217,127749.9414,111354.0717,98500.38968,88138.89667,81599.26908,74740.22403,68895.65484,63874.97678,59510.12502,55677.04116,52280.87067,49256.88785
-0.19,179652.5577,149457.8714,127761.0014,111364.3274,98510.14983,88148.36687,81605.90404,74746.39999,68901.46943,63880.50676,59515.43023,55682.16898,52285.85918,49261.76815
-0.1899,179666.989,149470.2039,127772.0467,111374.5703,98519.89873,88157.82697,81612.5296,74752.56734,68907.27605,63886.02941,59520.72862,55687.29046,52290.84166,49266.64281
-0.1898,179681.3997,149482.519,127783.0773,111384.8004,98529.63634,88167.27699,81619.14574,74758.72607,68913.07476,63891.5447,59526.02017,55692.40549,52295.81817,49271.51184
-0.1897,179695.7894,149494.817,127794.0931,111395.0176,98539.36257,88176.71691,81625.75241,74764.87614,68918.86547,63897.05258,59531.30483,55697.51414,52300.78863,49276.37518
-0.1896,179710.1584,149507.0975,127805.094,111405.2221,98549.07751,88186.1467,81632.34962,74771.01753,68924.64821,63902.5531,59536.58261,55702.61635,52305.75307,49281.23286
-0.1895,179724.5064,149519.3607,127816.0802,111415.4135,98558.78103,88195.56628,81638.93728,74777.15023,68930.42293,63908.04616,59541.85349,55707.71209,52310.71147,49286.08484
-0.1894,179738.8335,149531.6065,127827.0515,111425.5921,98568.47313,88204.97571,81645.51548,74783.27424,68936.18963,63913.53183,59547.11743,55712.80137,52315.66379,49290.93112
-0.1893,179753.1396,149543.8348,127838.0079,111435.7577,98578.15381,88214.37488,81652.08414,74789.38944,68941.94828,63919.01001,59552.37448,55717.88417,52320.61003,49295.77167
-0.1892,179767.4244,149556.0455,127848.9493,111445.9103,98587.823,88223.76384,81658.64319,74795.49594,68947.69885,63924.48072,59557.62452,55722.96048,52325.55018,49300.60647
-0.1891,179781.6884,149568.2387,127859.8758,111456.0499,98597.48068,88233.14252,81665.19266,74801.59364,68953.44136,63929.94395,59562.86763,55728.03025,52330.48422,49305.43555
-0.189,179795.9311,149580.4143,127870.7872,111466.1764,98607.12685,88242.51086,81671.7325,74807.68256,68959.17571,63935.39965,59568.10373,55733.09352,52335.41213,49310.25882
-0.1889,179810.1524,149592.5722,127881.6835,111476.2898,98616.76142,88251.86893,81678.26274,74813.76259,68964.90197,63940.84785,59573.33282,55738.1502,52340.33389,49315.07634
-0.1888,179824.3527,149604.7125,127892.5648,111486.3901,98626.38444,88261.21659,81684.78326,74819.83384,68970.62008,63946.28848,59578.55488,55743.20035,52345.2495,49319.88804
-0.1887,179838.5315,149616.835,127903.431,111496.4772,98635.99582,88270.5539,81691.29413,74825.89619,68976.32999,63951.72153,59583.76993,55748.24389,52350.15892,49324.69396
-0.1886,179852.6888,149628.9397,127914.2819,111506.5511,98645.59555,88279.88081,81697.79527,74831.94966,68982.03173,63957.14704,59588.97788,55753.28085,52355.06217,49329.49403
